tmdb_id,tconst,primary_title,original_title,movie,runtime_minutes,genres,genre_ids,averagerating,numvotes,release_date_x,release_date_y,vote_average,vote_count,popularity,domestic_gross,production_budget,worldwide_gross
206296,tt2474024,The Last Five Years,The Last Five Years,The Last Five Years,94.0,"Comedy,Drama,Musical","[35, 18, 10402, 10749]",5.9,8735,2015-02-13,2015-02-13,5.9,230,5.079,147299,2000000,205298
347969,tt2479478,The Ridiculous 6,The Ridiculous 6,The Ridiculous 6,119.0,"Comedy,Western","[35, 37]",4.8,38694,2015-12-11,2015-12-11,5.0,676,10.187000000000001,0,60000000,0
192132,tt2479800,Palo Alto,Palo Alto,Palo Alto,100.0,Drama,[18],6.2,25402,2014-05-09,2014-05-09,6.4,528,7.2620000000000005,767732,1000000,1156309
294963,tt2494362,Bone Tomahawk,Bone Tomahawk,Bone Tomahawk,132.0,"Adventure,Drama,Horror","[27, 37]",7.1,70298,2015-10-23,2015-10-23,6.8,905,11.890999999999998,0,2000000,475846
251321,tt2494384,Aloft,Aloft,Aloft,112.0,Drama,[18],5.3,3001,2015-05-22,2015-05-22,5.5,61,4.944,53086,8000000,237688
255295,tt2503358,Speak No Evil,Speak No Evil,Speak No Evil,74.0,Horror,[27],3.6,534,2013-12-31,2013-05-24,3.6,19,2.443,0,150000,32927
295964,tt2503944,Burnt,Burnt,Burnt,101.0,"Comedy,Drama","[18, 35]",6.6,95988,2015-10-30,2015-10-23,6.4,1841,12.761,13651946,20000000,36773510
319910,tt2503954,Broken Horses,Broken Horses,Broken Horses,101.0,"Action,Crime,Drama","[53, 9648, 18, 80]",5.7,1957,2015-09-01,2015-04-10,5.4,17,5.481,0,15000000,3471
271185,tt2505294,Ask Me Anything,Ask Me Anything,Ask Me Anything,100.0,Drama,"[18, 9648, 53]",6.1,10680,2015-03-03,2014-04-19,5.6,246,9.193,0,950000,0
259611,tt2510028,Frontera,Frontera,Frontera,103.0,"Drama,Thriller,Western","[37, 18]",6.6,6861,2014-09-05,2014-09-05,6.3,80,9.722999999999999,59696,2300000,59696
159824,tt2510894,Hotel Transylvania 2,Hotel Transylvania 2,Hotel Transylvania 2,89.0,"Animation,Comedy,Family","[16, 35, 10751, 14]",6.7,92905,2015-09-25,2015-09-25,6.7,3184,16.553,169700110,80000000,469500298
255343,tt2515030,Escobar: Paradise Lost,Escobar: Paradise Lost,Escobar: Paradise Lost,120.0,"Crime,Drama,History","[53, 10749]",6.5,19419,2015-06-26,2014-10-11,6.3,476,15.924000000000001,195792,17000000,3917679
266396,tt2515034,The Gunman,The Gunman,The Gunman,115.0,"Action,Crime,Drama","[28, 18, 80]",5.8,36053,2015-03-20,2015-03-20,5.7,583,10.388,10664749,40000000,18594227
437557,tt2531344,Blockers,Blockers,Blockers,102.0,Comedy,[35],6.2,57142,2018-04-06,2018-04-06,6.1,969,21.840999999999998,60311495,21000000,94045328
228967,tt2533492,Courting a Killer,The Interview,The Interview,80.0,"Horror,Mystery,Thriller","[28, 35]",5.0,58,2014-02-06,2014-12-25,6.2,3579,15.501,6105175,44000000,12342632
228967,tt2788710,The Interview,The Interview,The Interview,112.0,Comedy,"[28, 35]",6.5,286341,2014-02-06,2014-12-25,6.2,3579,15.501,6105175,44000000,12342632
329865,tt2543164,Arrival,Arrival,Arrival,116.0,"Drama,Mystery,Sci-Fi","[18, 878, 9648]",7.9,515483,2016-11-11,2016-11-11,7.4,10387,25.441999999999997,100546139,47000000,203127894
406997,tt2543472,Wonder,Wonder,Wonder,113.0,"Drama,Family","[18, 10751]",8.0,111632,2017-11-17,2017-11-17,8.2,3959,20.101,132422809,20000000,304604712
283552,tt2547584,The Light Between Oceans,The Light Between Oceans,The Light Between Oceans,133.0,"Drama,Romance","[18, 10749]",7.2,46247,2016-09-02,2016-09-02,7.1,831,29.886999999999997,12545979,20000000,22281732
201085,tt2554274,Crimson Peak,Crimson Peak,Crimson Peak,119.0,"Drama,Fantasy,Horror","[18, 14, 27, 9648, 10749, 53]",6.5,119287,2015-10-16,2015-10-16,6.5,2986,9.897,31090320,55000000,74966854
268238,tt2555736,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,122.0,"Comedy,Drama","[18, 35]",6.6,28931,2015-03-06,2015-03-06,6.4,420,7.731,33078266,10000000,90384306
268896,tt2557478,Pacific Rim: Uprising,Pacific Rim: Uprising,Pacific Rim: Uprising,111.0,"Action,Adventure,Sci-Fi","[28, 14, 878, 12]",5.6,89462,2018-03-23,2018-03-23,5.9,2213,30.019000000000002,59874525,155000000,290930148
274758,tt2559658,Give Me Shelter,Give Me Shelter,Give Me Shelter,90.0,Documentary,[99],7.6,56,2015-02-24,2014-06-24,2.0,1,0.6,0,250000,0
257091,tt2561572,Get Hard,Get Hard,Get Hard,100.0,"Comedy,Crime",[35],6.0,111187,2015-03-27,2015-03-27,6.0,1469,12.129000000000001,90411453,40000000,106511453
241259,tt2567026,Alice Through the Looking Glass,Alice Through the Looking Glass,Alice Through the Looking Glass,113.0,"Adventure,Family,Fantasy","[12, 10751, 14]",6.2,79951,2016-05-27,2016-05-27,6.5,3803,16.642,77042381,170000000,276928112
353070,tt2568862,Going in Style,Going in Style,Going in Style,96.0,"Comedy,Crime","[80, 35]",6.6,66418,2017-04-07,2017-04-07,6.6,1324,11.25,45018541,24000000,78672579
308369,tt2582496,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,105.0,"Comedy,Drama,Romance","[35, 18]",7.8,112627,2015-06-12,2015-06-12,7.6,1570,8.677,6758416,8000000,9266180
329981,tt2582500,Shut In,Shut In,Shut In,91.0,"Drama,Mystery,Thriller","[18, 53]",4.7,11030,2016-11-11,2016-11-11,5.2,374,10.535,6900335,10000000,11360665
329981,tt4009278,Intruders,Shut In,Shut In,90.0,"Drama,Horror,Thriller","[18, 53]",5.7,10374,2016-11-11,2016-11-11,5.2,374,10.535,6900335,10000000,11360665
338766,tt2582782,Hell or High Water,Hell or High Water,Hell or High Water,102.0,"Action,Crime,Drama","[80, 18, 53, 37]",7.6,176469,2016-08-12,2016-08-12,7.3,2468,15.749,27007844,12000000,37584304
367412,tt2582802,Whiplash,Whiplash,Whiplash,106.0,"Drama,Music","[18, 10402]",8.5,616916,2014-10-10,2013-01-18,7.9,94,6.297999999999999,13092006,3300000,38969037
222935,tt2582846,The Fault in Our Stars,The Fault in Our Stars,The Fault in Our Stars,126.0,"Drama,Romance","[10749, 18]",7.7,315135,2014-06-06,2014-05-16,7.6,7236,16.03,124872350,12000000,307166834
173897,tt2592614,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter,107.0,"Action,Horror,Sci-Fi","[28, 27, 878]",5.6,74979,2017-01-27,2017-01-27,5.9,1859,0.8440000000000001,26844692,40000000,314101190
181330,tt2609912,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,75.0,"Comedy,Documentary","[35, 99]",6.8,7880,2013-07-03,2013-07-03,6.9,142,8.476,32244051,2500000,32327255
310933,tt2622294,Bleeding Hearts,Bleeding Hearts,Bleeding Hearts,100.0,Horror,[27],3.4,123,2015-02-03,2013-06-01,6.0,2,0.6,0,1200000,0
214756,tt2637276,Ted 2,Ted 2,Ted 2,115.0,Comedy,[35],6.3,165843,2015-06-26,2015-06-26,6.1,4227,17.684,81476385,68000000,217214143
243938,tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,Hot Tub Time Machine 2,93.0,"Comedy,Mystery,Sci-Fi",[35],5.1,34444,2015-02-20,2015-02-20,5.1,512,8.052999999999999,12314651,14000000,12826644
271969,tt2638144,Ben-Hur,Ben-Hur,Ben-Hur,123.0,"Action,Adventure,Drama","[28, 12, 18]",5.7,37975,2016-08-19,2016-08-19,5.6,1068,10.11,26410477,95000000,91669648
205126,tt2645670,Independence Daysaster,Independence Daysaster,Independence Daysaster,90.0,"Action,Adventure,Sci-Fi","[28, 878]",3.4,974,2013-12-31,2013-06-27,4.2,35,3.562,0,1800000,0
245703,tt2649554,Midnight Special,Midnight Special,Midnight Special,112.0,"Action,Drama,Mystery","[12, 18, 878]",6.6,67921,2016-03-18,2016-03-18,6.3,1105,8.652999999999999,3712282,18000000,7680250
180383,tt2654360,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,88.0,Documentary,[99],7.1,882,2013-04-17,2012-10-04,7.1,18,1.0759999999999998,152449,500000,152449
286475,tt2660118,Split,Split,Split,90.0,"Comedy,Romance,Sport",[18],2.9,557,2017-01-20,2012-05-24,5.3,2,0.9059999999999999,138141585,5000000,278964806
286475,tt3315656,Split,Split,Split,127.0,"Drama,Fantasy",[18],3.6,380,2017-01-20,2012-05-24,5.3,2,0.9059999999999999,138141585,5000000,278964806
286475,tt4972582,Split,Split,Split,117.0,"Horror,Thriller",[18],7.3,358543,2017-01-20,2012-05-24,5.3,2,0.9059999999999999,138141585,5000000,278964806
286475,tt5495666,Split,Split,Split,80.0,Drama,[18],7.0,21,2017-01-20,2012-05-24,5.3,2,0.9059999999999999,138141585,5000000,278964806
286475,tt6147768,Split,Split,Split,123.0,"Action,Drama,Sport",[18],5.4,189,2017-01-20,2012-05-24,5.3,2,0.9059999999999999,138141585,5000000,278964806
188927,tt2660888,Star Trek Beyond,Star Trek Beyond,Star Trek Beyond,122.0,"Action,Adventure,Sci-Fi","[28, 12, 878]",7.1,209844,2016-07-22,2016-07-22,6.7,4275,19.142,158848340,185000000,335802233
230266,tt2667960,Miss Julie,Miss Julie,Miss Julie,129.0,"Drama,Romance",[18],5.5,4598,2015-05-05,2014-10-09,5.8,77,7.422999999999999,0,5500000,863895
393457,tt2671706,Fences,Fences,Fences,139.0,Drama,[18],7.2,86749,2016-12-16,2016-12-16,6.8,1465,12.753,57682904,24000000,64282881
296096,tt2674426,Me Before You,Me Before You,Me Before You,106.0,"Drama,Romance","[18, 10749]",7.4,174567,2016-06-03,2016-06-03,7.7,5939,16.917,56245075,20000000,208265198
399790,tt2674454,Churchill,Churchill,Churchill,105.0,"Biography,Drama,History","[18, 53, 10752]",6.3,12047,2017-06-02,2017-06-02,6.1,150,7.692,1279681,10000000,7582196
249070,tt2679042,Hitman: Agent 47,Hitman: Agent 47,Hitman: Agent 47,96.0,"Action,Adventure,Crime","[28, 80, 53]",5.7,80510,2015-08-21,2015-08-21,5.6,1764,14.082,22467450,35000000,82182803
308638,tt2690138,The D Train,The D Train,The D Train,101.0,"Comedy,Drama","[18, 35]",5.0,10066,2015-05-08,2015-05-08,4.6,125,6.465,669688,3000000,772366
181533,tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,98.0,"Adventure,Comedy,Family","[12, 35, 14, 10751]",6.2,93103,2014-12-19,2014-12-19,6.1,3536,20.064,113746621,127000000,353756621
210479,tt2692904,Locke,Locke,Locke,85.0,Drama,"[18, 53]",7.1,120703,2014-04-25,2014-04-25,6.9,1370,9.128,1370646,2000000,2088390
351043,tt2693114,Amnesiac,Amnesiac,Amnesiac,90.0,"Drama,Horror,Thriller","[53, 9648, 18, 27]",2.3,104,2015-08-14,2015-08-14,4.5,95,6.144,0,3000000,0
351043,tt2837336,Amnesiac,Amnesiac,Amnesiac,90.0,"Drama,Horror,Mystery","[53, 9648, 18, 27]",4.3,3129,2015-08-14,2015-08-14,4.5,95,6.144,0,3000000,0
323676,tt2702724,The Boss,The Boss,The Boss,99.0,Comedy,[35],5.4,39096,2016-04-08,2016-04-08,5.8,822,11.442,63077560,29000000,78652207
315839,tt2704752,Above and Beyond,Above and Beyond,Above and Beyond,90.0,"Adventure,Documentary,History","[10752, 99, 12, 36]",7.7,506,2015-01-30,2015-01-30,8.0,5,0.782,288751,1300000,288751
445571,tt2704998,Game Night,Game Night,Game Night,100.0,"Action,Comedy,Crime","[9648, 35, 80]",7.0,163279,2018-02-23,2018-02-23,6.9,2756,19.459,69179066,37000000,117378084
328111,tt2709768,The Secret Life of Pets,The Secret Life of Pets,The Secret Life of Pets,87.0,"Adventure,Animation,Comedy","[12, 35, 16, 10751]",6.5,161997,2016-07-08,2016-07-08,6.1,5374,9.908999999999999,368384330,75000000,886750534
228150,tt2713180,Fury,Fury,Fury,134.0,"Action,Drama,War","[10752, 18, 28]",7.6,381993,2014-10-17,2014-10-17,7.4,6653,29.116999999999997,85817906,80000000,210315681
201088,tt2717822,Blackhat,Blackhat,Blackhat,133.0,"Action,Crime,Thriller","[80, 53, 28]",5.4,48427,2015-01-16,2015-01-16,5.3,1165,16.824,8005980,70000000,19665004
253412,tt2719848,Everest,Everest,Everest,121.0,"Action,Adventure,Biography","[12, 18]",7.1,181133,2015-09-18,2015-09-18,6.7,2874,19.9,43482270,65000000,221297061
408266,tt2720826,Birth of the Dragon,Birth of the Dragon,Birth of the Dragon,95.0,"Action,Biography,Drama","[28, 18]",5.4,6090,2017-08-25,2017-08-25,5.7,172,8.164,6901965,31000000,7220490
244776,tt2723576,The Sleepwalker,The Sleepwalker,The Sleepwalker,91.0,Drama,[18],4.9,632,2014-11-21,2014-01-20,4.1,9,2.659,2636,1100000,2636
228205,tt2726560,The Longest Ride,The Longest Ride,The Longest Ride,123.0,"Drama,Romance","[18, 10749]",7.1,70327,2015-04-10,2015-04-10,7.5,1908,11.168,37446117,34000000,63802928
405774,tt2737304,Bird Box,Bird Box,Bird Box,124.0,"Drama,Horror,Sci-Fi","[53, 18]",6.6,218063,2018-12-13,2018-11-12,7.0,4777,26.156,0,19800000,0
226354,tt2739338,The Christmas Candle,The Christmas Candle,The Christmas Candle,100.0,"Drama,Family","[18, 10751]",6.2,1538,2013-11-15,2013-11-22,6.0,15,1.4,1632000,7000000,1933829
222649,tt2752688,Rosewater,Rosewater,Rosewater,103.0,"Biography,Drama",[18],6.6,9836,2014-11-14,2014-11-07,6.7,121,9.019,3128941,10000000,3185717
79316,tt2752758,Devil's Due,Devil's Due,Devil's Due,89.0,"Horror,Mystery,Thriller",[27],4.1,15502,2014-01-17,2014-01-17,4.5,303,5.893,15821461,7000000,36146087
283445,tt2752772,Sinister 2,Sinister 2,Sinister 2,97.0,"Horror,Mystery,Thriller",[27],5.3,41782,2015-08-21,2015-08-21,5.8,1142,9.916,27740955,10000000,54104225
10020,tt2771200,Beauty and the Beast,Beauty and the Beast,Beauty and the Beast,129.0,"Family,Fantasy,Musical","[10749, 10751, 16, 14]",7.2,238325,2017-03-17,2012-01-13,7.7,5730,26.701,504014165,160000000,1259199706
177494,tt2771372,Veronica Mars,Veronica Mars,Veronica Mars,107.0,"Crime,Drama,Mystery","[35, 18, 80]",6.8,46751,2014-03-14,2014-03-14,6.7,699,7.821000000000001,3322127,6000000,3485383
284296,tt2784678,Top Five,Top Five,Top Five,102.0,"Comedy,Romance","[18, 35]",6.4,24744,2014-12-12,2014-12-12,6.3,281,6.322,25317379,12000000,26001741
339988,tt2786328,The Circle,The Circle,The Circle,48.0,"Adventure,Documentary,History","[18, 53, 878]",7.6,8,2017-04-28,2017-04-28,5.5,2689,10.932,20497844,18000000,40651864
339988,tt2943946,The Circle,The Circle,The Circle,93.0,"Drama,Horror,Thriller","[18, 53, 878]",5.1,17,2017-04-28,2017-04-28,5.5,2689,10.932,20497844,18000000,40651864
339988,tt4287320,The Circle,The Circle,The Circle,110.0,"Drama,Sci-Fi,Thriller","[18, 53, 878]",5.3,72536,2017-04-28,2017-04-28,5.5,2689,10.932,20497844,18000000,40651864
301748,tt2796678,The Opposite Sex,The Opposite Sex,The Opposite Sex,97.0,Comedy,[35],4.6,821,2015-01-20,2014-11-08,4.1,20,8.832,0,3300000,50206
427533,tt2797642,The Night Visitor,The Night Visitor,The Night Visitor,91.0,"Horror,Sci-Fi,Thriller",[27],4.8,95,2015-11-10,2015-11-22,4.5,2,0.6709999999999999,0,100000,0
300668,tt2798920,Annihilation,Annihilation,Annihilation,115.0,"Adventure,Drama,Horror",[878],6.9,228664,2018-02-23,2018-02-23,6.3,4465,25.197,32732301,55000000,43070915
207703,tt2802144,Kingsman: The Secret Service,Kingsman: The Secret Service,Kingsman: The Secret Service,129.0,"Action,Adventure,Comedy","[80, 35, 28, 12]",7.7,544510,2015-02-13,2015-02-13,7.6,10287,26.103,128261724,94000000,404561724
271331,tt2814362,United Passions,United Passions,United Passions,110.0,"Drama,History,Sport",[18],2.1,3878,2015-06-05,2015-06-05,3.3,21,1.5190000000000001,918,30000000,168832
333667,tt2822672,Rock Dog,Rock Dog,Rock Dog,90.0,"Adventure,Animation,Comedy","[12, 16, 35, 10751, 10402]",5.9,3991,2017-02-24,2017-02-24,5.7,123,10.362,9420546,60000000,24148488
316023,tt2823054,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,98.0,"Adventure,Comedy,Romance",[35],6.0,74849,2016-07-08,2016-07-08,6.0,1552,11.675999999999998,46009673,33000000,75898100
294550,tt2825768,The Outrageous Sophie Tucker,The Outrageous Sophie Tucker,The Outrageous Sophie Tucker,96.0,Documentary,[99],7.3,60,2015-07-24,2014-05-02,6.0,1,0.628,0,500000,0
184345,tt2828996,A Haunted House 2,A Haunted House 2,A Haunted House 2,86.0,"Comedy,Fantasy","[35, 27]",4.7,18085,2014-04-18,2014-04-18,5.5,597,6.9479999999999995,17329487,4000000,21206861
254470,tt2848292,Pitch Perfect 2,Pitch Perfect 2,Pitch Perfect 2,115.0,"Comedy,Music","[35, 10402]",6.4,130692,2015-05-15,2015-05-15,6.8,3599,18.469,184296230,29000000,287625468
294086,tt2866824,Tiger Orange,Tiger Orange,Tiger Orange,75.0,Drama,[18],6.6,1053,2015-07-07,2014-07-26,6.2,8,2.62,0,100000,0
323675,tt2869728,Ride Along 2,Ride Along 2,Ride Along 2,102.0,"Action,Comedy,Crime","[28, 35]",5.9,48688,2016-01-15,2016-01-15,6.2,939,12.977,90862685,40000000,124827316
256274,tt2870612,"As Above, So Below","As Above, So Below","As Above, So Below",93.0,"Adventure,Horror,Mystery","[27, 53]",6.2,66892,2014-08-29,2014-08-29,6.2,1321,10.613,21222315,5000000,41824066
231576,tt2870708,Wish I Was Here,Wish I Was Here,Wish I Was Here,106.0,"Comedy,Drama","[18, 35]",6.7,34907,2014-07-18,2014-01-18,6.6,440,7.845,3591299,6000000,6591365
242582,tt2872718,Nightcrawler,Nightcrawler,Nightcrawler,117.0,"Crime,Drama,Thriller","[80, 18, 53]",7.9,404476,2014-10-31,2014-10-31,7.7,5860,25.596999999999998,32381218,8500000,50334418
240832,tt2872732,Lucy,Lucy,Lucy,89.0,"Action,Sci-Fi,Thriller","[28, 878]",6.4,403194,2014-07-25,2014-07-25,6.3,10019,16.73,126573960,40000000,457507776
240832,tt6142034,Lucy,Lucy,Lucy,40.0,Documentary,"[28, 878]",7.0,6,2014-07-25,2014-07-25,6.3,10019,16.73,126573960,40000000,457507776
401981,tt2873282,Red Sparrow,Red Sparrow,Red Sparrow,140.0,"Action,Drama,Thriller","[9648, 53]",6.6,136738,2018-03-02,2018-03-02,6.5,3406,18.117,46874505,69000000,145951861
253331,tt2883434,Black or White,Black or White,Black or White,121.0,Drama,[18],6.6,10659,2015-01-30,2015-01-30,6.8,193,8.05,21571189,9000000,21971021
244267,tt2884206,I Origins,I Origins,I Origins,106.0,"Drama,Romance,Sci-Fi","[878, 18]",7.4,104718,2014-07-18,2014-07-18,7.6,1814,8.459,336472,1000000,852399
254905,tt2893490,Manglehorn,Manglehorn,Manglehorn,97.0,Drama,[18],5.6,6564,2015-06-19,2015-06-19,5.4,94,7.6610000000000005,132270,4000000,797439
248774,tt2910274,Obvious Child,Obvious Child,Obvious Child,84.0,"Comedy,Drama,Romance","[35, 10749]",6.8,21536,2014-06-06,2014-06-06,6.7,256,8.232000000000001,3122616,1000000,3324070
242095,tt2910814,The Signal,The Signal,The Signal,97.0,"Drama,Mystery,Sci-Fi","[53, 878]",6.1,58407,2014-06-13,2014-06-13,5.9,901,10.032,600896,4000000,2665322
245891,tt2911666,John Wick,John Wick,John Wick,101.0,"Action,Crime,Thriller","[28, 53]",7.4,449942,2014-10-24,2014-10-24,7.2,10081,78.123,43037835,30000000,76235001
184342,tt2918436,The Lazarus Effect,The Lazarus Effect,The Lazarus Effect,83.0,"Horror,Mystery,Sci-Fi",[],5.2,37675,2015-02-27,2010-02-09,4.8,3,0.6,25801570,5000000,38359310
250066,tt2923316,American Heist,American Heist,American Heist,94.0,"Action,Crime,Drama",[28],5.1,15547,2015-07-21,2015-07-14,4.6,213,7.271,0,10000000,2341218
513324,tt2924392,Higher Power,Higher Power,Higher Power,93.0,"Action,Sci-Fi,Thriller","[28, 878, 53]",5.3,2152,2018-05-11,2018-05-11,4.9,43,7.544,528,500000,528
241239,tt2937898,A Most Violent Year,A Most Violent Year,A Most Violent Year,125.0,"Crime,Drama,Thriller","[80, 18, 53]",7.0,60165,2014-12-31,2014-12-31,6.6,792,12.270999999999999,5749134,20000000,8846875
287948,tt2938956,The Transporter Refueled,The Transporter Refueled,The Transporter Refueled,96.0,"Action,Adventure,Crime","[53, 28, 80, 9648]",5.2,36201,2015-09-04,2015-09-04,5.4,836,13.427999999999999,16029670,22000000,69698495
356216,tt2945796,The Rise of the Krays,The Rise of the Krays,The Rise of the Krays,110.0,"Crime,Drama",[80],5.0,1723,2016-02-02,2015-08-29,4.8,26,3.322,0,2500000,0
